folio_ageb,entidad,alcaldia,localidad,pob,tot_pobres,IDSM,E_IDS_V
9.005E+11,9,5,1,3176,2398,0.8205178,Bajo
9.005E+11,9,5,1,1861,1378,0.8205315,Bajo
9.007E+11,9,7,1,4526,3596,0.8205738,Bajo
9.005E+11,9,5,1,6758,4949,0.8207384,Bajo
9.017E+11,9,17,1,6388,4679,0.8207413,Bajo
9.007E+11,9,7,1,4139,3049,0.82076,Bajo
090070001376A,9,7,1,1600,1241,0.820765,Bajo
090070001159A,9,7,1,6577,4914,0.8208351,Bajo
9.007E+11,9,7,1,3563,2634,0.8208601,Bajo
090100001053A,9,10,1,4548,3387,0.8208702,Bajo
9.003E+11,9,3,1,13908,10303,0.8209759,Bajo
9.005E+11,9,5,1,2956,2137,0.8210044,Bajo
9.005E+11,9,5,1,6201,4676,0.8211389,Bajo
9.003E+11,9,3,1,6308,4746,0.8214942,Bajo
9.005E+11,9,5,1,1618,1222,0.8215639,Bajo
9.013E+11,9,13,1,2093,1532,0.8215981,Bajo
9.01203E+11,9,12,347,5,5,0.8218213,Bajo
9.007E+11,9,7,1,2603,2040,0.8218246,Bajo
9.012E+11,9,12,1,5171,3552,0.8219017,Bajo
9.01E+11,9,10,1,4283,3160,0.821929,Bajo
9.006E+11,9,6,1,4667,3445,0.8220471,Bajo
9.015E+11,9,15,1,2228,1427,0.8220578,Bajo
9.006E+11,9,6,1,2645,1943,0.8221413,Bajo
9.017E+11,9,17,1,3019,2194,0.8224078,Bajo
9.007E+11,9,7,1,2894,2069,0.8224336,Bajo
9.015E+11,9,15,1,7713,5363,0.8226462,Bajo
9.012E+11,9,12,1,1854,1345,0.822729,Bajo
9.01E+11,9,10,1,9731,7175,0.822832,Bajo
9.011E+11,9,11,1,5579,4162,0.8228452,Bajo
9.01302E+11,9,13,237,28,24,0.8229015,Bajo
9.007E+11,9,7,1,3644,2803,0.8230013,Bajo
9.007E+11,9,7,1,6802,5101,0.8230601,Bajo
9.008E+11,9,8,1,8535,6308,0.8230708,Bajo
9.004E+11,9,4,20,9489,7165,0.823247,Bajo
9.007E+11,9,7,1,747,568,0.823272,Bajo
9.007E+11,9,7,1,2779,2103,0.8232778,Bajo
9.015E+11,9,15,1,7199,4946,0.8233567,Bajo
090100001135A,9,10,1,6878,5277,0.8233727,Bajo
9.007E+11,9,7,1,5312,3883,0.8234097,Bajo
9.007E+11,9,7,1,9607,6858,0.8234708,Bajo
9.017E+11,9,17,1,4269,3176,0.8234812,Bajo
9.012E+11,9,12,1,5894,4291,0.8235146,Bajo
9.007E+11,9,7,1,4403,3303,0.8235341,Bajo
9.01E+11,9,10,1,6367,4718,0.8235642,Bajo
9.007E+11,9,7,1,2879,2107,0.8239254,Bajo
9.007E+11,9,7,1,1179,931,0.8239906,Bajo
9.005E+11,9,5,1,4329,3133,0.8239907,Bajo
9.003E+11,9,3,1,5425,3979,0.8240165,Bajo
9.007E+11,9,7,1,748,615,0.8241317,Bajo
9.006E+11,9,6,1,3503,2711,0.8241436,Bajo
9.005E+11,9,5,1,2708,1951,0.8241732,Bajo
9.011E+11,9,11,1,2957,2084,0.8242689,Bajo
090070001383A,9,7,1,3544,2562,0.8244472,Bajo
9.011E+11,9,11,21,3031,2299,0.8246089,Bajo
090050001295A,9,5,1,4232,3067,0.8246658,Bajo
9.007E+11,9,7,1,5220,4135,0.8246671,Bajo
9.015E+11,9,15,1,2755,1962,0.8246674,Bajo
9.007E+11,9,7,1,2476,1866,0.8246873,Bajo
9.00401E+11,9,4,60,9,9,0.8247135,Bajo
9.015E+11,9,15,1,8334,5836,0.824721,Bajo
9.011E+11,9,11,1,5172,3919,0.8247722,Bajo
9.011E+11,9,11,24,2598,1996,0.8247771,Bajo
9.007E+11,9,7,1,2625,2043,0.8247784,Bajo
090110001001A,9,11,1,5907,4268,0.8247886,Bajo
9.012E+11,9,12,1,7011,5102,0.8248092,Bajo
9.008E+11,9,8,1,3895,2919,0.8248326,Bajo
9.013E+11,9,13,1,2269,1620,0.8249061,Bajo
090150001106A,9,15,1,6091,4288,0.8251211,Bajo
9.007E+11,9,7,1,2554,1950,0.8253378,Bajo
9.011E+11,9,11,1,3765,2862,0.8254251,Bajo
9.01E+11,9,10,1,2726,2050,0.825498,Bajo
9.013E+11,9,13,1,534,375,0.8255286,Bajo
090070001006A,9,7,1,2934,2287,0.8255823,Bajo
9.012E+11,9,12,1,3954,2918,0.8257391,Bajo
9.017E+11,9,17,1,2488,1789,0.8258202,Bajo
9.003E+11,9,3,1,5186,3782,0.8258326,Bajo
9.007E+11,9,7,1,2272,1729,0.8259008,Bajo
9.005E+11,9,5,1,6588,4848,0.8260204,Bajo
090070001515A,9,7,1,1621,1211,0.8260465,Bajo
090150001152A,9,15,1,3495,2350,0.8260713,Bajo
9.01E+11,9,10,1,4344,3146,0.8261489,Bajo
9.011E+11,9,11,1,9006,6743,0.8262162,Bajo
9.012E+11,9,12,1,5299,3881,0.8262368,Bajo
9.007E+11,9,7,1,5414,3655,0.8262459,Bajo
9.007E+11,9,7,1,2212,1672,0.8263873,Bajo
9.007E+11,9,7,1,2668,1887,0.8264099,Bajo
9.017E+11,9,17,1,5176,3681,0.8264483,Bajo
9.007E+11,9,7,1,3977,2899,0.8265239,Bajo
9.01E+11,9,10,1,8218,5695,0.8266336,Bajo
9.002E+11,9,2,1,5136,3889,0.8266419,Bajo
9.007E+11,9,7,1,3820,2753,0.8267064,Bajo
090070001038A,9,7,1,5064,3586,0.8267297,Bajo
9.017E+11,9,17,1,536,405,0.8268087,Bajo
9.004E+11,9,4,1,4192,3155,0.8269382,Bajo
090060001058A,9,6,1,4749,3484,0.8269963,Bajo
9.01303E+11,9,13,286,9,6,0.8270792,Bajo
9.007E+11,9,7,1,2476,1877,0.8271217,Bajo
9.007E+11,9,7,1,6630,4536,0.8272587,Bajo
9.012E+11,9,12,1,2831,2080,0.8274856,Bajo
9.006E+11,9,6,1,1960,1409,0.8276035,Bajo
9.01E+11,9,10,1,6880,5279,0.8276166,Bajo
9.005E+11,9,5,1,2195,1691,0.827618,Bajo
9.012E+11,9,12,1,3611,2551,0.827621,Bajo
9.005E+11,9,5,1,4014,2907,0.8276544,Bajo
9.007E+11,9,7,1,1978,1508,0.8277215,Bajo
9.01E+11,9,10,1,7429,5547,0.8277892,Bajo
9.007E+11,9,7,1,4755,3466,0.8279199,Bajo
9.01E+11,9,10,1,4977,3656,0.8280042,Bajo
9.004E+11,9,4,1,11617,8486,0.8281736,Bajo
9.006E+11,9,6,1,4218,3040,0.8282079,Bajo
9.012E+11,9,12,1,3847,2775,0.8282344,Bajo
9.011E+11,9,11,1,3832,2869,0.8282731,Bajo
9.011E+11,9,11,1,1716,1311,0.8282922,Bajo
9.003E+11,9,3,1,6486,4623,0.8284634,Bajo
9.007E+11,9,7,1,5365,4054,0.8284689,Bajo
9.005E+11,9,5,1,8090,6051,0.8285052,Bajo
9.006E+11,9,6,1,4739,3667,0.8285178,Bajo
9.012E+11,9,12,1,4587,3236,0.8285578,Bajo
9.005E+11,9,5,1,6158,4477,0.8286614,Bajo
9.005E+11,9,5,1,4328,3144,0.8287647,Bajo
9.007E+11,9,7,1,2061,1473,0.8287803,Bajo
9.015E+11,9,15,1,7512,5106,0.8288829,Bajo
9.012E+11,9,12,1,3033,2142,0.8290454,Bajo
9.015E+11,9,15,1,8537,5906,0.8290958,Bajo
9.002E+11,9,2,1,5779,4267,0.8291152,Bajo
090070001166A,9,7,1,3492,2547,0.8291465,Bajo
9.017E+11,9,17,1,2752,1931,0.8291549,Bajo
9.002E+11,9,2,1,7016,5036,0.8291703,Bajo
090150001056A,9,15,1,6856,5081,0.8293512,Bajo
9.007E+11,9,7,1,4130,3002,0.8293973,Bajo
9.005E+11,9,5,1,3190,2253,0.8294082,Bajo
9.017E+11,9,17,1,4872,3438,0.829529,Bajo
9.006E+11,9,6,1,7077,5025,0.8295513,Bajo
9.012E+11,9,12,1,5270,3734,0.8295879,Bajo
9.003E+11,9,3,1,3169,2280,0.8296282,Bajo
9.012E+11,9,12,1,1212,910,0.829637,Bajo
9.015E+11,9,15,1,6316,4520,0.8296376,Bajo
9.013E+11,9,13,1,5374,3876,0.8296529,Bajo
9.006E+11,9,6,1,5208,3688,0.829661,Bajo
9.012E+11,9,12,1,3835,2769,0.8297406,Bajo
9.015E+11,9,15,1,2764,1961,0.8299255,Bajo
9.017E+11,9,17,1,10051,7201,0.8302152,Bajo
9.01E+11,9,10,1,3768,2796,0.8302181,Bajo
9.006E+11,9,6,1,2327,1589,0.8302693,Bajo
9.007E+11,9,7,1,2333,1707,0.8303158,Bajo
9.006E+11,9,6,1,5717,3990,0.8304356,Bajo
9.007E+11,9,7,1,3794,2806,0.8304371,Bajo
9.01302E+11,9,13,168,3,3,0.8304421,Bajo
9.015E+11,9,15,1,6885,5119,0.8304877,Bajo
9.005E+11,9,5,1,2444,1683,0.8306859,Bajo
9.007E+11,9,7,1,3455,2556,0.8307278,Bajo
9.01203E+11,9,12,340,6,6,0.8307534,Bajo
9.007E+11,9,7,1,4299,3156,0.8308355,Bajo
9.007E+11,9,7,1,5875,4276,0.8310197,Bajo
9.015E+11,9,15,1,3242,2367,0.8310617,Bajo
9.007E+11,9,7,1,5462,4084,0.8311266,Bajo
9.016E+11,9,16,1,15368,11092,0.8313207,Bajo
9.007E+11,9,7,1,4778,3488,0.8313866,Bajo
9.007E+11,9,7,1,2656,2017,0.831424,Bajo
9.017E+11,9,17,1,3362,2406,0.8314407,Bajo
9.012E+11,9,12,1,4983,3563,0.8314679,Bajo
9.017E+11,9,17,1,2849,2039,0.8314757,Bajo
090050001167A,9,5,1,7420,5333,0.8314986,Bajo
9.007E+11,9,7,1,1543,1155,0.8315674,Bajo
9.017E+11,9,17,1,2403,1640,0.831747,Bajo
9.00901E+11,9,9,147,23,17,0.8317997,Bajo
9.017E+11,9,17,1,4224,2884,0.8318303,Bajo
9.006E+11,9,6,1,3153,2236,0.8318529,Bajo
9.017E+11,9,17,1,1359,907,0.8318552,Bajo
9.005E+11,9,5,1,2796,1926,0.8320739,Bajo
9.007E+11,9,7,1,1964,1521,0.8320984,Medio
9.003E+11,9,3,1,6540,4615,0.832103,Medio
090050001174A,9,5,1,4958,3614,0.8321727,Medio
9.006E+11,9,6,1,2883,2113,0.8322291,Medio
9.007E+11,9,7,1,3178,2416,0.8322905,Medio
9.007E+11,9,7,1,3918,2770,0.8323464,Medio
9.01E+11,9,10,1,2261,1576,0.8323654,Medio
9.007E+11,9,7,1,11539,8361,0.8323689,Medio
9.005E+11,9,5,1,4604,3393,0.8324061,Medio
9.015E+11,9,15,1,3435,2454,0.83246,Medio
9.005E+11,9,5,1,6816,4810,0.8325493,Medio
9.01E+11,9,10,1,3109,2346,0.8325757,Medio
9.005E+11,9,5,1,3555,2627,0.8325971,Medio
9.007E+11,9,7,1,2767,2047,0.8326415,Medio
9.01E+11,9,10,1,21,17,0.8326647,Medio
9.016E+11,9,16,1,2,1,0.8327984,Medio
9.007E+11,9,7,1,828,627,0.8328037,Medio
9.005E+11,9,5,1,1427,1089,0.8328636,Medio
090170001016A,9,17,1,1812,1250,0.8329368,Medio
9.005E+11,9,5,1,4459,3261,0.8329661,Medio
9.011E+11,9,11,1,3140,2360,0.8330026,Medio
9.007E+11,9,7,1,2053,1499,0.8330122,Medio
9.015E+11,9,15,1,14,12,0.8330609,Medio
090070001013A,9,7,1,2865,2166,0.8332037,Medio
9.006E+11,9,6,1,2784,1891,0.8332393,Medio
9.017E+11,9,17,1,3607,2595,0.833253,Medio
9.007E+11,9,7,1,6764,5025,0.8333482,Medio
9.005E+11,9,5,1,5225,3596,0.8333601,Medio
9.01E+11,9,10,1,5372,4203,0.8334666,Medio
9.01204E+11,9,12,417,4,1,0.8336028,Medio
9.007E+11,9,7,1,3448,2479,0.8337042,Medio
9.005E+11,9,5,1,5107,3710,0.8337253,Medio
9.012E+11,9,12,1,6857,4817,0.8337296,Medio
9.013E+11,9,13,1,874,611,0.8339244,Medio
9.015E+11,9,15,1,9208,6352,0.8341436,Medio
090070001440A,9,7,1,1399,1024,0.8342649,Medio
9.007E+11,9,7,1,2256,1688,0.8342792,Medio
9.005E+11,9,5,1,3010,2168,0.8342929,Medio
9.007E+11,9,7,1,1791,1243,0.8344265,Medio
9.01E+11,9,10,1,8001,5578,0.8345271,Medio
9.008E+11,9,8,1,3768,2820,0.8345362,Medio
9.01302E+11,9,13,210,29,21,0.8345884,Medio
9.007E+11,9,7,1,2043,1559,0.8346716,Medio
9.017E+11,9,17,1,3060,2065,0.8347099,Medio
9.003E+11,9,3,1,6376,4504,0.8348018,Medio
9.01E+11,9,10,1,5688,4150,0.8348309,Medio
9.01E+11,9,10,1,4622,3339,0.8348881,Medio
9.017E+11,9,17,1,2213,1515,0.8348891,Medio
9.006E+11,9,6,1,1960,1458,0.834896,Medio
9.01E+11,9,10,1,2360,1665,0.8350116,Medio
9.007E+11,9,7,1,1847,1396,0.8351219,Medio
090030001022A,9,3,1,8548,5700,0.8351614,Medio
9.007E+11,9,7,1,5412,3810,0.8351836,Medio
9.008E+11,9,8,1,2255,1639,0.8352156,Medio
9.016E+11,9,16,1,8343,5850,0.8352775,Medio
9.017E+11,9,17,1,3263,2291,0.8353186,Medio
9.005E+11,9,5,1,4385,3121,0.8354478,Medio
9.01E+11,9,10,1,4606,3452,0.8354486,Medio
090160001132A,9,16,1,2854,2109,0.8355235,Medio
9.015E+11,9,15,1,2143,1237,0.8355701,Medio
9.005E+11,9,5,1,4240,2793,0.8356642,Medio
9.011E+11,9,11,1,1706,1278,0.8359566,Medio
9.013E+11,9,13,1,6650,4480,0.8360261,Medio
9.006E+11,9,6,1,5286,3654,0.8361413,Medio
9.007E+11,9,7,1,2187,1592,0.8362594,Medio
090160001036A,9,16,1,3229,2310,0.8362722,Medio
9.01E+11,9,10,1,1788,1066,0.8363191,Medio
9.005E+11,9,5,1,4037,2869,0.8363615,Medio
9.006E+11,9,6,1,2712,1914,0.836384,Medio
9.005E+11,9,5,1,11976,8843,0.8363994,Medio
9.006E+11,9,6,1,3893,2740,0.8364121,Medio
090110001026A,9,11,1,2077,1441,0.8364569,Medio
9.007E+11,9,7,1,3609,2506,0.8364814,Medio
9.016E+11,9,16,1,6051,4177,0.8365618,Medio
9.017E+11,9,17,1,3089,2273,0.8366278,Medio
9.017E+11,9,17,1,2143,1415,0.836673,Medio
9.007E+11,9,7,1,2919,2088,0.8366889,Medio
9.01101E+11,9,11,81,65,47,0.8367847,Medio
9.005E+11,9,5,1,1896,1393,0.8369687,Medio
9.01E+11,9,10,1,3111,2255,0.8370373,Medio
9.017E+11,9,17,1,2170,1584,0.8370656,Medio
9.007E+11,9,7,1,4363,3008,0.8371116,Medio
9.01E+11,9,10,1,5342,3700,0.8371698,Medio
9.005E+11,9,5,1,4476,3144,0.8372102,Medio
9.017E+11,9,17,1,3560,2475,0.8372421,Medio
9.003E+11,9,3,1,8791,6293,0.8372731,Medio
9.015E+11,9,15,1,10207,7005,0.837346,Medio
9.007E+11,9,7,1,3027,2085,0.8373554,Medio
9.007E+11,9,7,1,3832,2717,0.837391,Medio
9.011E+11,9,11,1,5860,4223,0.8374507,Medio
9.015E+11,9,15,1,2293,1539,0.8375561,Medio
9.011E+11,9,11,1,4071,3000,0.8375726,Medio
9.01E+11,9,10,1,1950,1362,0.8376009,Medio
9.007E+11,9,7,1,3534,2532,0.8376067,Medio
9.017E+11,9,17,1,2858,2006,0.8376095,Medio
9.005E+11,9,5,1,3670,2522,0.8378717,Medio
9.005E+11,9,5,1,2921,2070,0.8379573,Medio
9.005E+11,9,5,1,5473,4038,0.8380128,Medio
9.002E+11,9,2,1,3407,2411,0.8380492,Medio
090160001004A,9,16,1,7107,4893,0.8380888,Medio
9.01E+11,9,10,1,4184,3182,0.8381455,Medio
9.005E+11,9,5,1,13097,9323,0.8383192,Medio
9.003E+11,9,3,1,5131,3567,0.8384079,Medio
9.007E+11,9,7,1,5158,3719,0.8386068,Medio
9.007E+11,9,7,1,2348,1544,0.8386348,Medio
9.007E+11,9,7,1,3958,2830,0.8386934,Medio
9.005E+11,9,5,1,3471,2502,0.8387081,Medio
9.002E+11,9,2,1,3027,2215,0.8387106,Medio
9.007E+11,9,7,1,1063,808,0.8387505,Medio
9.008E+11,9,8,1,9503,6722,0.8389006,Medio
9.012E+11,9,12,1,3689,2616,0.8389388,Medio
9.01E+11,9,10,1,2457,1686,0.8391664,Medio
9.015E+11,9,15,1,5002,3394,0.8392032,Medio
9.016E+11,9,16,1,9765,6803,0.8393701,Medio
9.007E+11,9,7,1,3392,2375,0.8394897,Medio
9.007E+11,9,7,1,4489,3060,0.8394996,Medio
9.004E+11,9,4,1,6384,4485,0.8395089,Medio
9.011E+11,9,11,1,6703,4745,0.8395177,Medio
9.011E+11,9,11,1,2654,1966,0.8395419,Medio
9.011E+11,9,11,24,306,234,0.8396969,Medio
9.006E+11,9,6,1,1782,1221,0.839752,Medio
9.005E+11,9,5,1,4942,3495,0.8398526,Medio
9.017E+11,9,17,1,3501,2349,0.8398571,Medio
9.002E+11,9,2,1,1790,1369,0.8400075,Medio
9.005E+11,9,5,1,5422,3741,0.8400197,Medio
9.007E+11,9,7,1,6310,4404,0.8400336,Medio
9.017E+11,9,17,1,5083,3657,0.8400558,Medio
9.005E+11,9,5,1,2670,1845,0.8400686,Medio
9.002E+11,9,2,1,4124,2899,0.8400905,Medio
9.012E+11,9,12,1,4644,3207,0.840135,Medio
9.007E+11,9,7,1,504,398,0.8401499,Medio
9.005E+11,9,5,1,4565,3282,0.8402022,Medio
9.015E+11,9,15,1,2209,1528,0.8402426,Medio
9.003E+11,9,3,1,5562,3598,0.8404231,Medio
9.016E+11,9,16,1,3968,2583,0.8404865,Medio
9.007E+11,9,7,1,4423,3098,0.840559,Medio
9.01E+11,9,10,1,3223,2274,0.8407129,Medio
9.002E+11,9,2,1,7062,4976,0.8407496,Medio
9.005E+11,9,5,1,5417,3787,0.8408161,Medio
9.006E+11,9,6,1,5414,3746,0.8408432,Medio
9.01E+11,9,10,1,3673,2560,0.841021,Medio
9.003E+11,9,3,1,6691,4578,0.8410712,Medio
9.015E+11,9,15,1,1517,1058,0.841143,Medio
9.011E+11,9,11,1,1580,1120,0.8411435,Medio
9.002E+11,9,2,1,6391,4615,0.841226,Medio
090160001050A,9,16,1,4689,3204,0.8413115,Medio
9.005E+11,9,5,1,2624,1844,0.8413202,Medio
9.006E+11,9,6,1,2118,1507,0.8413844,Medio
9.01E+11,9,10,1,5515,4021,0.8414253,Medio
090060001065A,9,6,1,2001,1402,0.8414514,Medio
090170001055A,9,17,1,5300,3590,0.8414636,Medio
9.007E+11,9,7,1,3896,2700,0.8415056,Medio
9.011E+11,9,11,1,5274,3894,0.8415469,Medio
9.012E+11,9,12,1,3420,2385,0.8416746,Medio
9.015E+11,9,15,1,5205,3560,0.8418038,Medio
9.017E+11,9,17,1,1784,1238,0.8418352,Medio
090110001040A,9,11,1,1645,1228,0.8418413,Medio
090070001472A,9,7,1,5490,3958,0.8419528,Medio
9.007E+11,9,7,1,4025,2803,0.8420126,Medio
9.005E+11,9,5,1,4381,2966,0.8422315,Medio
9.005E+11,9,5,1,4219,3003,0.8423111,Medio
9.01E+11,9,10,1,5568,3781,0.8423603,Medio
9.002E+11,9,2,1,3145,2200,0.8423692,Medio
9.006E+11,9,6,1,4097,2851,0.8425304,Medio
090100001014A,9,10,1,4152,2815,0.8426782,Medio
9.007E+11,9,7,1,2165,1613,0.8427593,Medio
090170001009A,9,17,1,4469,3071,0.8427949,Medio
9.007E+11,9,7,1,5199,3465,0.8428581,Medio
9.007E+11,9,7,1,3194,2413,0.8429456,Medio
9.005E+11,9,5,1,3122,2159,0.8431666,Medio
9.012E+11,9,12,1,5694,3832,0.8432149,Medio
090060001019A,9,6,1,2168,1496,0.8432319,Medio
9.005E+11,9,5,1,4619,3285,0.8432531,Medio
9.002E+11,9,2,1,4197,2915,0.8432801,Medio
9.015E+11,9,15,1,7785,5329,0.8433351,Medio
9.007E+11,9,7,1,4453,3095,0.8433395,Medio
9.017E+11,9,17,1,4800,3140,0.8433425,Medio
9.015E+11,9,15,1,4188,2853,0.8433721,Medio
9.006E+11,9,6,1,3480,2464,0.8433803,Medio
9.013E+11,9,13,1,6016,4040,0.843412,Medio
9.002E+11,9,2,1,6867,4562,0.8434894,Medio
9.012E+11,9,12,1,3389,2440,0.8435652,Medio
9.005E+11,9,5,1,5854,4235,0.8436272,Medio
9.012E+11,9,12,1,3246,2261,0.8437672,Medio
9.008E+11,9,8,1,5181,3651,0.8438928,Medio
9.002E+11,9,2,1,9624,6936,0.8440428,Medio
9.005E+11,9,5,1,3935,2745,0.8440767,Medio
090170001030A,9,17,1,3457,2326,0.8440786,Medio
9.005E+11,9,5,1,4311,2855,0.8441194,Medio
9.005E+11,9,5,1,5788,3925,0.8441342,Medio
9.012E+11,9,12,1,10852,7366,0.8441694,Medio
9.007E+11,9,7,1,7461,5110,0.8443252,Medio
9.007E+11,9,7,1,3631,2588,0.8443628,Medio
9.01E+11,9,10,1,5748,4047,0.8444608,Medio
090120001091A,9,12,1,3935,2630,0.8444622,Medio
9.005E+11,9,5,1,5360,3740,0.8446345,Medio
9.002E+11,9,2,1,4458,2941,0.8448752,Medio
9.006E+11,9,6,1,4491,3119,0.8449074,Medio
9.007E+11,9,7,1,2647,1934,0.8449643,Medio
9.01E+11,9,10,1,6908,4841,0.84507,Medio
9.005E+11,9,5,1,5196,3423,0.8450751,Medio
090070001255A,9,7,1,4856,3396,0.8450801,Medio
9.002E+11,9,2,1,5460,3971,0.8451891,Medio
9.006E+11,9,6,1,4781,3375,0.8453407,Medio
9.017E+11,9,17,1,2641,1769,0.84535,Medio
9.007E+11,9,7,1,5151,3554,0.8453614,Medio
9.017E+11,9,17,1,2972,2013,0.845547,Medio
9.015E+11,9,15,1,2571,1776,0.8455669,Medio
9.011E+11,9,11,1,3451,2498,0.8457156,Medio
9.006E+11,9,6,1,9827,6531,0.8458164,Medio
090040001027A,9,4,1,4509,3174,0.8458331,Medio
9.012E+11,9,12,1,4585,3146,0.8458842,Medio
9.006E+11,9,6,1,2562,1785,0.8459561,Medio
090070001554A,9,7,1,2643,1750,0.8460124,Medio
090170001062A,9,17,1,1977,1295,0.8460571,Medio
9.003E+11,9,3,1,12668,8367,0.8460592,Medio
090130001025A,9,13,1,3412,2371,0.8460618,Medio
9.017E+11,9,17,1,2328,1599,0.8461187,Medio
9.012E+11,9,12,1,4820,3376,0.8461623,Medio
9.002E+11,9,2,1,7166,5019,0.8463856,Medio
9.007E+11,9,7,1,3744,2650,0.8463893,Medio
9.017E+11,9,17,1,3574,2346,0.8464869,Medio
9.015E+11,9,15,1,4881,3274,0.8465035,Medio
9.007E+11,9,7,1,463,358,0.8465244,Medio
9.016E+11,9,16,1,8052,5510,0.8465592,Medio
9.007E+11,9,7,1,3404,2362,0.8465663,Medio
9.017E+11,9,17,1,4195,2766,0.8466606,Medio
9.012E+11,9,12,1,3884,2591,0.8466851,Medio
090130001064A,9,13,1,3108,2184,0.8468536,Medio
9.013E+11,9,13,1,4354,2812,0.8468997,Medio
090150001017A,9,15,1,5162,3659,0.8469118,Medio
9.011E+11,9,11,1,4468,3089,0.847029,Medio
9.016E+11,9,16,1,4007,2757,0.8471509,Medio
9.01203E+11,9,12,262,5,5,0.8471795,Medio
9.005E+11,9,5,1,5762,3805,0.8472943,Medio
9.011E+11,9,11,1,3808,2603,0.8473478,Medio
9.015E+11,9,15,1,2242,1463,0.8473545,Medio
090150001095A,9,15,1,721,480,0.8473948,Medio
9.005E+11,9,5,1,5428,3652,0.8474332,Medio
090170001087A,9,17,1,4418,3116,0.847434,Medio
9.005E+11,9,5,1,3759,2695,0.8475372,Medio
9.011E+11,9,11,1,2234,1597,0.8475779,Medio
9.013E+11,9,13,1,10232,6591,0.8476238,Medio
9.011E+11,9,11,1,2567,1846,0.8477203,Medio
9.007E+11,9,7,1,3329,2255,0.847732,Medio
9.008E+11,9,8,1,4690,3266,0.8477616,Medio
9.015E+11,9,15,1,8301,5696,0.8480811,Medio
9.005E+11,9,5,1,3999,2696,0.8482143,Medio
9.01E+11,9,10,1,2771,1896,0.8482648,Medio
9.006E+11,9,6,1,5098,3520,0.8483107,Medio
9.005E+11,9,5,1,2128,1430,0.8483847,Medio
9.002E+11,9,2,1,2219,1626,0.8485023,Medio
9.01E+11,9,10,1,3951,2783,0.8488207,Medio
9.007E+11,9,7,1,2884,2053,0.8488369,Medio
9.013E+11,9,13,1,3152,2176,0.8488885,Medio
090120001013A,9,12,1,3235,2220,0.8490052,Medio
9.006E+11,9,6,1,5202,3428,0.8490233,Medio
9.011E+11,9,11,1,4832,3318,0.8490743,Medio
9.011E+11,9,11,1,1920,1376,0.8491516,Medio
9.008E+11,9,8,1,5075,3361,0.8491786,Medio
9.004E+11,9,4,1,12878,8671,0.8491831,Medio
9.012E+11,9,12,1,1750,1134,0.8492105,Medio
9.002E+11,9,2,1,1673,1058,0.8492821,Medio
9.005E+11,9,5,1,2915,1954,0.8493355,Medio
9.007E+11,9,7,1,3306,2220,0.8496872,Medio
9.011E+11,9,11,1,3650,2558,0.8497943,Medio
090150001113A,9,15,1,8908,5919,0.8498775,Medio
9.005E+11,9,5,1,2967,2101,0.849908,Medio
9.006E+11,9,6,1,4268,2879,0.8500005,Medio
9.01E+11,9,10,1,3381,2268,0.8500909,Medio
9.005E+11,9,5,1,4944,3362,0.8501958,Medio
9.015E+11,9,15,1,2869,1868,0.8502986,Medio
9.013E+11,9,13,1,4459,2866,0.8503129,Medio
9.007E+11,9,7,1,4047,2914,0.8504727,Medio
9.005E+11,9,5,1,2550,1685,0.8505607,Medio
9.015E+11,9,15,1,3621,2443,0.8505999,Medio
9.015E+11,9,15,1,135,90,0.8506002,Medio
9.016E+11,9,16,1,3120,2135,0.8506525,Medio
9.006E+11,9,6,1,3521,2393,0.8506585,Medio
9.006E+11,9,6,1,5488,3644,0.8507341,Medio
9.016E+11,9,16,1,1504,1068,0.850808,Medio
9.011E+11,9,11,1,2464,1722,0.850845,Medio
9.011E+11,9,11,1,1207,830,0.8509731,Medio
9.005E+11,9,5,1,4567,3185,0.8510004,Medio
9.002E+11,9,2,1,2409,1565,0.8510607,Medio
9.007E+11,9,7,1,2416,1540,0.8510985,Medio
9.012E+11,9,12,1,4494,2930,0.8511447,Medio
9.013E+11,9,13,1,2084,1264,0.8513569,Medio
9.002E+11,9,2,1,8807,5971,0.8514172,Medio
9.007E+11,9,7,1,3925,2720,0.8516634,Medio
9.017E+11,9,17,1,3376,2319,0.8517538,Medio
090060001072A,9,6,1,2464,1749,0.8517743,Medio
9.011E+11,9,11,1,1049,715,0.8517861,Medio
9.017E+11,9,17,1,3548,2278,0.8518711,Medio
9.007E+11,9,7,1,4113,2802,0.8518927,Medio
9.006E+11,9,6,1,2101,1460,0.8519948,Medio
9.007E+11,9,7,1,5763,4050,0.8520032,Medio
9.008E+11,9,8,1,5640,3955,0.8520437,Medio
9.017E+11,9,17,1,3957,2537,0.8521524,Medio
9.01102E+11,9,11,157,10,9,0.8522118,Medio
9.01E+11,9,10,1,4275,2804,0.8522797,Medio
9.007E+11,9,7,1,1790,1196,0.8524894,Medio
9.007E+11,9,7,1,2176,1553,0.8526444,Medio
9.005E+11,9,5,1,3042,2021,0.8528031,Medio
9.005E+11,9,5,1,4264,2944,0.8528306,Medio
9.015E+11,9,15,1,4217,2806,0.8528703,Medio
090150001070A,9,15,1,1424,879,0.8529768,Medio
9.005E+11,9,5,1,6488,4543,0.8529973,Medio
9.006E+11,9,6,1,5781,3832,0.8530904,Medio
9.006E+11,9,6,1,3360,2221,0.8531004,Medio
